2018-02-15; 00:07:12; 51.2173345; -0.5290282; 3
2018-02-15; 00:07:52; 51.2173278; -0.529983; 3
2018-02-15; 00:08:40; 51.2181375; -0.5308145; 3
2018-02-15; 00:09:57; 51.2182417; -0.531351; 3
2018-02-15; 00:10:25; 51.2180871; -0.5322683; 3
2018-02-15; 00:11:13; 51.2180099; -0.5329335; 3
2018-02-15; 00:11:47; 51.2179393; -0.5334324; 3
2018-02-15; 00:12:13; 51.2177814; -0.5338401; 3
2018-02-15; 00:12:37; 51.2175563; -0.534355; 3
2018-02-15; 00:13:08; 51.2182551; -0.5347842; 3
2018-02-15; 00:14:08; 51.21825; -0.53477; 3
2018-02-15; 00:14:09; 51.21826; -0.53477; 3
2018-02-15; 00:14:10; 51.21827; -0.53477; 3
2018-02-15; 00:14:11; 51.21831; -0.53471; 3
2018-02-15; 00:14:15; 51.21835; -0.53447; 3
2018-02-15; 00:14:27; 51.21846; -0.53411; 3
2018-02-15; 00:14:48; 51.21851; -0.53398; 3
2018-02-15; 00:14:55; 51.21851; -0.53398; 3
2018-02-15; 00:14:55; 51.2186; -0.53376; 3
2018-02-15; 00:15:08; 51.21875; -0.5335; 3
2018-02-15; 00:15:26; 51.21877; -0.53346; 3
2018-02-15; 00:15:29; 51.21879; -0.53346; 3
2018-02-15; 00:15:30; 51.2188; -0.53345; 3
2018-02-15; 00:15:31; 51.21881; -0.53344; 3
2018-02-15; 00:15:32; 51.21883; -0.53344; 3
2018-02-15; 00:15:34; 51.21884; -0.53344; 3
2018-02-15; 00:15:35; 51.21887; -0.53344; 3
2018-02-15; 00:15:37; 51.21887; -0.53344; 3
2018-02-15; 00:15:37; 51.21889; -0.53343; 3
2018-02-15; 00:15:39; 51.21895; -0.53345; 3
2018-02-15; 00:15:44; 51.21963; -0.53424; 3
2018-02-15; 00:16:51; 51.21986; -0.53445; 3
2018-02-15; 00:17:12; 51.21986; -0.53445; 3
2018-02-15; 00:17:12; 51.21989; -0.53447; 3
2018-02-15; 00:17:15; 51.22057; -0.53471; 3
2018-02-15; 00:18:11; 51.22074; -0.53478; 3
2018-02-15; 00:18:25; 51.22076; -0.53479; 3
2018-02-15; 00:18:26; 51.22076; -0.53479; 3
2018-02-15; 00:18:26; 51.22077; -0.53487; 3
2018-02-15; 00:18:31; 51.22079; -0.53497; 3
2018-02-15; 00:18:36; 51.2208; -0.53545; 3
2018-02-15; 00:19:00; 51.22081; -0.53569; 3
2018-02-15; 00:19:12; 51.22085; -0.53603; 3
2018-02-15; 00:19:29; 51.22087; -0.53624; 3
2018-02-15; 00:19:40; 51.22086; -0.53656; 3
2018-02-15; 00:19:56; 51.22082; -0.53708; 3
2018-02-15; 00:20:22; 51.22078; -0.53765; 3
2018-02-15; 00:20:51; 51.22076; -0.53818; 3
2018-02-15; 00:21:18; 51.22078; -0.53835; 3
2018-02-15; 00:21:27; 51.2208; -0.53846; 3
2018-02-15; 00:21:32; 51.2208; -0.53846; 3
2018-02-15; 00:21:32; 51.22082; -0.53851; 3
2018-02-15; 00:21:35; 51.22084; -0.53853; 3
2018-02-15; 00:21:37; 51.22084; -0.53853; 3
2018-02-15; 00:21:37; 51.22081; -0.53859; 3
2018-02-15; 00:21:41; 51.2208; -0.53866; 3
2018-02-15; 00:21:45; 51.22074; -0.5387; 3
2018-02-15; 00:21:50; 51.22069; -0.53874; 3
2018-02-15; 00:21:54; 51.22062; -0.53882; 3
2018-02-15; 00:22:01; 51.22058; -0.53891; 3
2018-02-15; 00:22:07; 51.22054; -0.53904; 3
2018-02-15; 00:22:14; 51.22048; -0.53936; 3
2018-02-15; 00:22:31; 51.22036; -0.53996; 3
2018-02-15; 00:23:02; 51.2202; -0.54074; 3
2018-02-15; 00:23:44; 51.22006; -0.54142; 3
2018-02-15; 00:24:20; 51.21995; -0.54197; 3
2018-02-15; 00:24:49; 51.21986; -0.5424; 3
2018-02-15; 00:25:11; 51.2198; -0.54272; 3
2018-02-15; 00:25:28; 51.21975; -0.54297; 3
2018-02-15; 00:25:41; 51.21973; -0.54309; 3
2018-02-15; 00:25:47; 51.21972; -0.54326; 3
2018-02-15; 00:25:56; 51.21973; -0.54342; 3
2018-02-15; 00:26:04; 51.21973; -0.54358; 3
2018-02-15; 00:26:12; 51.21972; -0.54369; 3
2018-02-15; 00:26:18; 51.2197; -0.54379; 3
2018-02-15; 00:26:23; 51.21966; -0.544; 3
2018-02-15; 00:26:34; 51.21964; -0.54418; 3
2018-02-15; 00:26:43; 51.21962; -0.54431; 3
2018-02-15; 00:26:50; 51.21962; -0.54443; 3
2018-02-15; 00:26:56; 51.21961; -0.54472; 3
2018-02-15; 00:27:11; 51.21959; -0.54504; 3
2018-02-15; 00:27:27; 51.21957; -0.54535; 3
2018-02-15; 00:27:42; 51.21956; -0.54562; 3
2018-02-15; 00:27:56; 51.21953; -0.54587; 3
2018-02-15; 00:28:09; 51.21951; -0.54611; 3
2018-02-15; 00:28:21; 51.2195; -0.5463; 3
2018-02-15; 00:28:30; 51.21949; -0.5465; 3
2018-02-15; 00:28:40; 51.21949; -0.54668; 3
2018-02-15; 00:28:50; 51.2195; -0.5469; 3
2018-02-15; 00:29:01; 51.2195; -0.54707; 3
2018-02-15; 00:29:09; 51.21948; -0.54723; 3
2018-02-15; 00:29:17; 51.21943; -0.54748; 3
2018-02-15; 00:29:30; 51.21935; -0.54797; 3
2018-02-15; 00:29:56; 51.21931; -0.54822; 3
2018-02-15; 00:30:09; 51.21926; -0.54849; 3
2018-02-15; 00:30:23; 51.21921; -0.54876; 3
2018-02-15; 00:30:37; 51.21918; -0.54903; 3
2018-02-15; 00:30:51; 51.21918; -0.54904; 3
2018-02-15; 00:30:51; 51.21918; -0.54904; 3
2018-02-15; 00:30:51; 51.21916; -0.5492; 3
2018-02-15; 00:31:00; 51.21915; -0.54927; 3
2018-02-15; 00:31:03; 51.21915; -0.54932; 3
2018-02-15; 00:31:06; 51.21916; -0.54938; 3
2018-02-15; 00:31:09; 51.21916; -0.54941; 3
2018-02-15; 00:31:10; 51.21915; -0.54946; 3
2018-02-15; 00:31:13; 51.21916; -0.54956; 3
2018-02-15; 00:31:18; 51.21919; -0.54975; 3
2018-02-15; 00:31:28; 51.2192; -0.54984; 3
2018-02-15; 00:31:32; 51.21923; -0.55002; 3
2018-02-15; 00:31:42; 51.21925; -0.55022; 3
2018-02-15; 00:31:52; 51.21927; -0.55037; 3
2018-02-15; 00:32:00; 51.21927; -0.55046; 3
2018-02-15; 00:32:04; 51.21927; -0.55056; 3
2018-02-15; 00:32:09; 51.21926; -0.55071; 3
2018-02-15; 00:32:17; 51.21925; -0.55083; 3
2018-02-15; 00:32:23; 51.21924; -0.55096; 3
2018-02-15; 00:32:29; 51.21924; -0.55114; 3
2018-02-15; 00:32:38; 51.21924; -0.55152; 3
2018-02-15; 00:32:58; 51.21925; -0.55185; 3
2018-02-15; 00:33:14; 51.21926; -0.55204; 3
2018-02-15; 00:33:24; 51.21928; -0.55221; 3
2018-02-15; 00:33:32; 51.21931; -0.55238; 3
2018-02-15; 00:33:41; 51.21933; -0.55249; 3
2018-02-15; 00:33:47; 51.21936; -0.55281; 3
2018-02-15; 00:34:03; 51.21937; -0.553; 3
2018-02-15; 00:34:13; 51.2194; -0.55326; 3
2018-02-15; 00:34:26; 51.2194; -0.55327; 3
2018-02-15; 00:34:27; 51.2194; -0.55327; 3
2018-02-15; 00:34:27; 51.21942; -0.55344; 3
2018-02-15; 00:34:35; 51.21944; -0.5536; 3
2018-02-15; 00:34:43; 51.21944; -0.55361; 3
2018-02-15; 00:34:44; 51.21944; -0.55361; 3
2018-02-15; 00:34:44; 51.21949; -0.55365; 3
2018-02-15; 00:34:48; 51.21955; -0.55368; 3
2018-02-15; 00:34:54; 51.21962; -0.55377; 3
2018-02-15; 00:35:01; 51.21976; -0.55409; 3
2018-02-15; 00:35:20; 51.21992; -0.55446; 3
2018-02-15; 00:35:43; 51.22005; -0.55478; 3
2018-02-15; 00:36:02; 51.22015; -0.55505; 3
2018-02-15; 00:36:18; 51.22026; -0.5554; 3
2018-02-15; 00:36:37; 51.22035; -0.55568; 3
2018-02-15; 00:36:53; 51.22043; -0.55596; 3
2018-02-15; 00:37:09; 51.22049; -0.55622; 3
2018-02-15; 00:37:23; 51.22053; -0.5565; 3
2018-02-15; 00:37:37; 51.22054; -0.55697; 3
2018-02-15; 00:38:01; 51.22057; -0.55776; 3
2018-02-15; 00:38:40; 51.22061; -0.55854; 3
2018-02-15; 00:39:20; 51.22064; -0.55918; 3
2018-02-15; 00:39:52; 51.22064; -0.55918; 3
2018-02-15; 00:39:52; 51.22067; -0.55973; 3
2018-02-15; 00:40:20; 51.2207; -0.56008; 3
2018-02-15; 00:40:37; 51.22135; -0.56161; 3
2018-02-15; 00:42:10; 51.22239; -0.564; 3
2018-02-15; 00:44:36; 51.22256; -0.56432; 3
2018-02-15; 00:44:57; 51.22261; -0.56442; 3
2018-02-15; 00:45:04; 51.22263; -0.56447; 3
2018-02-15; 00:45:07; 51.22264; -0.56449; 3
2018-02-15; 00:45:08; 51.22264; -0.56452; 3
2018-02-15; 00:45:09; 51.22265; -0.56459; 3
2018-02-15; 00:45:13; 51.22265; -0.56459; 3
2018-02-15; 00:45:13; 51.2227; -0.56458; 3
2018-02-15; 00:45:17; 51.22275; -0.56457; 3
2018-02-15; 00:45:21; 51.22282; -0.56457; 3
2018-02-15; 00:45:27; 51.22288; -0.56459; 3
2018-02-15; 00:45:32; 51.22293; -0.56463; 3
2018-02-15; 00:45:36; 51.22297; -0.56468; 3
2018-02-15; 00:45:40; 51.22297; -0.56468; 3
2018-02-15; 00:45:40; 51.22302; -0.56474; 3
2018-02-15; 00:45:45; 51.22302; -0.56474; 3
2018-02-15; 00:45:45; 51.22313; -0.56462; 3
2018-02-15; 00:45:56; 51.22318; -0.56457; 3
2018-02-15; 00:46:01; 51.22324; -0.56454; 3
2018-02-15; 00:46:06; 51.22425; -0.56443; 3
2018-02-15; 00:47:27; 51.22437; -0.56443; 3
2018-02-15; 00:47:36; 51.22444; -0.56441; 3
2018-02-15; 00:47:42; 51.22451; -0.56439; 3
2018-02-15; 00:47:48; 51.22483; -0.56425; 3
2018-02-15; 00:48:14; 51.22518; -0.56409; 3
2018-02-15; 00:48:44; 51.22518; -0.56409; 3
2018-02-15; 00:48:44; 51.22541; -0.56398; 3
2018-02-15; 00:49:03; 51.22545; -0.56397; 3
2018-02-15; 00:49:06; 51.22548; -0.56396; 3
2018-02-15; 00:49:09; 51.22551; -0.56397; 3
2018-02-15; 00:49:11; 51.22551; -0.56397; 3
2018-02-15; 00:49:11; 51.22554; -0.56399; 3
2018-02-15; 00:49:14; 51.22554; -0.564; 3
2018-02-15; 00:49:14; 51.22554; -0.564; 3
2018-02-15; 00:49:14; 51.22554; -0.56399; 3
2018-02-15; 00:49:15; 51.22551; -0.56397; 3
2018-02-15; 00:49:17; 51.22551; -0.56397; 3
2018-02-15; 00:49:17; 51.22553; -0.56373; 3
2018-02-15; 00:49:29; 51.22556; -0.56352; 3
2018-02-15; 00:49:40; 51.22568; -0.56301; 3
2018-02-15; 00:50:08; 51.22581; -0.562; 3
2018-02-15; 00:50:59; 51.22571; -0.56077; 3
2018-02-15; 00:52:02; 51.22569; -0.55936; 3
2018-02-15; 00:53:12; 51.22596; -0.55767; 3
2018-02-15; 00:54:40; 51.22559; -0.55611; 3
2018-02-15; 00:56:04; 51.22564; -0.55488; 3
2018-02-15; 00:57:05; 51.22591; -0.55219; 3
2018-02-15; 00:59:22; 51.22591; -0.55215; 3
2018-02-15; 00:59:24; 51.2259; -0.55207; 3
2018-02-15; 00:59:28; 51.22592; -0.55125; 3
2018-02-15; 01:00:10; 51.22597; -0.54957; 3
2018-02-15; 01:01:34; 51.22598; -0.54884; 3
2018-02-15; 01:02:11; 51.22601; -0.54783; 3
2018-02-15; 01:03:01; 51.22599; -0.54743; 3
2018-02-15; 01:03:21; 51.22601; -0.54701; 3
2018-02-15; 01:03:43; 51.22609; -0.54626; 3
2018-02-15; 01:04:21; 51.22612; -0.54592; 3
2018-02-15; 01:04:38; 51.22614; -0.54564; 3
2018-02-15; 01:04:52; 51.22608; -0.54535; 3
2018-02-15; 01:05:08; 51.2261; -0.54517; 3
2018-02-15; 01:05:17; 51.22613; -0.54515; 3
2018-02-15; 01:05:19; 51.22613; -0.54515; 3
2018-02-15; 01:05:19; 51.22613; -0.54512; 3
2018-02-15; 01:05:21; 51.22627; -0.54448; 3
2018-02-15; 01:05:55; 51.22641; -0.54342; 3
2018-02-15; 01:06:49; 51.22654; -0.54214; 3
2018-02-15; 01:07:54; 51.22654; -0.54214; 3
2018-02-15; 01:07:54; 51.22653; -0.54211; 3
2018-02-15; 01:07:56; 51.2256; -0.54224; 3
2018-02-15; 01:09:11; 51.2249; -0.54196; 3
2018-02-15; 01:10:09; 51.2249; -0.54196; 3
2018-02-15; 01:10:09; 51.22502; -0.54141; 3
2018-02-15; 01:10:38; 51.22506; -0.54088; 3
2018-02-15; 01:11:05; 51.2251; -0.54054; 3
2018-02-15; 01:11:22; 51.22524; -0.54031; 3
2018-02-15; 01:11:38; 51.22532; -0.54003; 3
2018-02-15; 01:11:54; 51.22531; -0.53986; 3
2018-02-15; 01:12:02; 51.22531; -0.53984; 3
2018-02-15; 01:12:03; 51.22533; -0.53983; 3
2018-02-15; 01:12:05; 51.22555; -0.53949; 3
2018-02-15; 01:12:29; 51.22555; -0.53949; 3
2018-02-15; 01:12:29; 51.22553; -0.53935; 3
2018-02-15; 01:12:37; 51.22553; -0.53935; 3
2018-02-15; 01:12:37; 51.22542; -0.53839; 3
2018-02-15; 01:13:26; 51.22542; -0.53836; 3
2018-02-15; 01:13:27; 51.22542; -0.53836; 3
2018-02-15; 01:13:27; 51.22543; -0.53838; 3
2018-02-15; 01:13:28; 51.22545; -0.53839; 3
2018-02-15; 01:13:30; 51.22545; -0.53839; 3
2018-02-15; 01:13:30; 51.22543; -0.53838; 3
2018-02-15; 01:13:32; 51.22542; -0.53836; 3
2018-02-15; 01:13:33; 51.22535; -0.53827; 3
2018-02-15; 01:13:40; 51.22534; -0.53825; 3
2018-02-15; 01:13:42; 51.22534; -0.53825; 3
2018-02-15; 01:13:42; 51.22526; -0.53676; 3
2018-02-15; 01:14:57; 51.22523; -0.53606; 3
2018-02-15; 01:15:32; 51.22522; -0.53569; 3
2018-02-15; 01:15:50; 51.22519; -0.53525; 3
2018-02-15; 01:16:13; 51.22495; -0.53288; 3
2018-02-15; 01:18:13; 51.22494; -0.53275; 3
2018-02-15; 01:18:20; 51.22492; -0.53249; 3
2018-02-15; 01:18:33; 51.22492; -0.53216; 3
2018-02-15; 01:18:49; 51.22493; -0.53179; 3
2018-02-15; 01:19:08; 51.22495; -0.53132; 3
2018-02-15; 01:19:32; 51.22495; -0.53094; 3
2018-02-15; 01:19:51; 51.22492; -0.53049; 3
2018-02-15; 01:20:13; 51.2249; -0.53022; 3
2018-02-15; 01:20:27; 51.22488; -0.52994; 3
2018-02-15; 01:20:41; 51.22487; -0.52984; 3
2018-02-15; 01:20:46; 51.22482; -0.52967; 3
2018-02-15; 01:20:56; 51.22482; -0.52967; 3
2018-02-15; 01:20:56; 51.22486; -0.52961; 3
2018-02-15; 01:21:00; 51.2203518; -0.5308414; 3
2018-02-15; 01:27:07; 51.2187928; -0.5225372; 3
2018-02-15; 01:27:07; 51.2187928; -0.5225372; 3
2018-02-15; 01:34:22; 51.2177713; -0.5234385; 3
2018-02-15; 01:35:55; 51.2173681; -0.525198; 3
2018-02-15; 01:37:30; 51.2174689; -0.525831; 3
2018-02-15; 01:38:02; 51.2173076; -0.5266356; 3
2018-02-15; 01:38:45; 51.2171262; -0.5265176; 3
2018-02-15; 01:39:00; 51.2168977; -0.5277729; 3
2018-02-15; 01:40:06; 51.2161786; -0.5274189; 3
2018-02-15; 01:41:06; 51.2154058; -0.5279446; 3
2018-02-15; 01:42:14; 51.2153923; -0.5256379; 3
2018-02-15; 01:44:09; 51.2151907; -0.5254126; 3
